applicant_id,age,gender,state,employment_type,monthly_income,credit_score,loan_purpose,loan_amount,tenure_months,interest_rate,emi,existing_loans,num_dependents,application_date,debt_to_income,default_flag
APP102187,48,Male,Karnataka,Salaried,30700.0,608,Medical,398000.0,12,14.83,35891.0,0,2,2024-01-16,1.17,1
APP104022,45,Male,Gujarat,Salaried,35000.0,855,Medical,364000.0,24,11.46,17043.0,0,1,2025-07-13,0.49,0
APP105681,57,Female,Maharashtra,Salaried,53700.0,686,Vehicle,166000.0,36,15.48,5794.0,0,3,2025-06-09,0.11,0
APP102045,50,Male,Punjab,Salaried,54600.0,597,Home Renovation,202000.0,24,12.45,9551.0,0,3,2025-10-13,0.17,0
APP100282,24,Female,West Bengal,Self-Employed,42800.0,617,Personal,442000.0,36,14.69,15255.0,1,0,2024-06-30,0.71,1
APP100258,41,Female,Punjab,Self-Employed,47700.0,669,Personal,182000.0,12,12.41,16205.0,2,2,2024-03-29,1.02,0
APP102664,28,Female,Uttar Pradesh,Salaried,22600.0,623,Business Expansion,531000.0,12,13.64,47587.0,0,1,2024-11-08,2.11,1
APP105019,53,Male,West Bengal,Salaried,47500.0,774,Education,324000.0,60,10.41,6950.0,0,4,2024-07-03,0.15,1
APP103233,38,Female,West Bengal,Salaried,49700.0,762,Business Expansion,308000.0,48,11.87,8091.0,1,2,2025-09-09,0.33,0
APP100725,21,Female,Karnataka,Salaried,36600.0,733,Home Renovation,411000.0,24,11.37,19227.0,1,1,2024-03-24,1.05,0
APP101636,40,Male,Tamil Nadu,Self-Employed,43700.0,671,Education,234000.0,48,12.78,6252.0,0,1,2025-01-06,0.14,1
APP104773,32,Female,Telangana,Salaried,25500.0,644,Vehicle,577000.0,36,14.18,19771.0,0,2,2025-04-28,0.78,0
APP100055,38,Female,Tamil Nadu,Self-Employed,,654,Medical,106000.0,36,13.67,3606.0,1,1,2025-03-01,0.28,0
APP104905,48,Male,Tamil Nadu,Salaried,48000.0,767,Education,245000.0,24,11.39,11463.0,1,0,2024-10-11,0.48,0
APP101411,51,Male,Delhi,Salaried,66100.0,740,Medical,664000.0,36,12.04,22067.0,1,1,2024-03-26,0.67,0
APP102214,41,Female,Karnataka,Business Owner,83400.0,713,Business Expansion,283000.0,48,12.79,7563.0,2,4,2025-06-23,0.27,0
APP105890,47,Male,Delhi,Self-Employed,,639,Personal,207000.0,36,11.49,6825.0,0,1,2024-10-30,0.57,1
APP102935,28,Male,Gujarat,Salaried,,850,Personal,189000.0,24,11.44,8848.0,0,1,2024-05-27,0.17,0
APP100888,45,Male,Delhi,Self-Employed,16200.0,670,Personal,152000.0,36,13.4,5151.0,1,2,2024-01-03,0.64,0
APP102954,57,Male,Maharashtra,Self-Employed,37800.0,610,Vehicle,20000.0,24,13.17,952.0,1,1,2024-07-13,0.05,0
APP101687,23,Male,West Bengal,Self-Employed,12000.0,766,Vehicle,150000.0,24,13.43,7162.0,0,2,2024-01-02,0.6,0
APP101819,23,Female,Tamil Nadu,Business Owner,109800.0,589,Education,185000.0,36,14.46,6364.0,2,1,2025-05-25,0.17,0
APP103703,37,Male,Maharashtra,Self-Employed,46700.0,661,Medical,182000.0,48,11.91,4785.0,0,2,2025-02-17,0.1,0
APP101972,22,Female,Uttar Pradesh,Salaried,67100.0,618,Medical,228000.0,48,14.5,6288.0,1,2,2025-06-10,0.19,0
APP100714,47,Male,Karnataka,Salaried,29100.0,746,Vehicle,84000.0,12,12.66,7489.0,0,1,2025-09-18,0.26,0
APP104701,54,Male,Uttar Pradesh,Salaried,72800.0,748,Medical,319000.0,48,13.71,8671.0,0,0,2024-09-19,0.12,0
APP102286,42,Male,Karnataka,Salaried,73900.0,599,Medical,453000.0,48,15.58,12741.0,0,3,2025-05-19,0.17,0
APP105659,49,Male,Gujarat,Self-Employed,55700.0,767,Vehicle,472000.0,48,13.25,12721.0,1,0,2025-11-23,0.46,0
APP105461,43,Male,Delhi,Salaried,22200.0,821,Home Renovation,210000.0,36,11.54,6929.0,0,1,2024-01-04,0.31,0
APP104929,33,Female,Maharashtra,Salaried,52500.0,793,Personal,94000.0,48,13.43,2542.0,1,1,2024-08-30,0.1,0
APP102848,56,Female,Tamil Nadu,Business Owner,51900.0,646,Vehicle,20000.0,48,13.67,543.0,1,0,2024-12-18,0.02,0
APP104713,52,Male,Maharashtra,Self-Employed,69000.0,608,Home Renovation,397000.0,36,13.57,13486.0,1,0,2024-01-01,0.39,0
APP100123,24,Female,Maharashtra,Business Owner,80800.0,637,Personal,424000.0,24,13.06,20170.0,2,2,2025-04-29,0.75,0
APP104430,37,Male,Uttar Pradesh,Self-Employed,38500.0,575,Personal,283000.0,48,15.77,7987.0,3,0,2025-05-14,0.83,1
APP105581,44,Male,Maharashtra,Salaried,52300.0,741,Medical,118000.0,60,14.15,2755.0,0,1,2025-10-21,0.05,0
APP104400,35,Male,Tamil Nadu,Salaried,82100.0,651,Vehicle,20000.0,12,11.61,1773.0,0,0,2025-04-13,0.02,0
APP100980,41,Female,West Bengal,Salaried,33100.0,724,Education,341000.0,48,13.49,9231.0,0,1,2025-05-22,0.28,0
APP100175,53,Male,Maharashtra,Self-Employed,36000.0,669,Vehicle,101000.0,12,12.78,9011.0,0,1,2024-12-06,0.25,0
APP100581,32,Male,Karnataka,Salaried,34700.0,577,Business Expansion,123000.0,24,12.65,5827.0,0,2,2025-06-08,0.17,0
APP104838,43,Female,Rajasthan,Salaried,54600.0,734,Home Renovation,259000.0,60,12.95,5886.0,0,1,2025-02-11,0.11,0
APP101616,42,Male,Karnataka,Salaried,29000.0,753,Vehicle,20000.0,48,12.43,531.0,2,1,2024-06-07,0.05,0
APP105324,46,Female,Rajasthan,Salaried,12000.0,613,Home Renovation,75000.0,36,14.82,2593.0,0,1,2024-11-20,0.22,0
APP102876,58,Male,Maharashtra,Salaried,59100.0,588,Education,335000.0,24,15.74,16361.0,1,0,2024-05-29,0.55,0
APP105083,42,Female,Uttar Pradesh,Salaried,34300.0,682,Education,242000.0,60,12.14,5400.0,2,2,2025-08-10,0.47,0
APP103243,22,Male,Karnataka,Salaried,23000.0,683,Home Renovation,402000.0,36,13.09,13562.0,0,1,2024-03-25,0.59,0
APP101861,50,Female,Delhi,Business Owner,32400.0,577,Education,371000.0,36,13.54,12597.0,2,2,2025-08-25,1.17,1
APP103575,54,Male,Tamil Nadu,Self-Employed,30800.0,688,Vehicle,231000.0,24,13.18,11002.0,0,1,2024-12-26,0.36,1
APP103606,26,Male,Delhi,Self-Employed,49900.0,579,Personal,232000.0,24,14.72,11218.0,2,2,2025-03-21,0.67,1
APP105713,27,Male,Maharashtra,Self-Employed,12000.0,639,Personal,99000.0,24,14.58,4780.0,0,2,2025-12-14,0.4,1
APP102974,43,Male,Karnataka,Self-Employed,54100.0,662,Business Expansion,361000.0,12,13.2,32277.0,1,0,2024-02-02,1.19,1
APP104505,24,Female,Gujarat,Self-Employed,12000.0,599,Personal,288000.0,24,15.9,14088.0,1,2,2024-08-19,2.35,1
APP104771,37,Male,Tamil Nadu,Salaried,42100.0,618,Personal,201000.0,36,12.76,6749.0,1,3,2024-06-09,0.32,0
APP100297,52,Male,Uttar Pradesh,Salaried,50900.0,779,Personal,178000.0,36,13.95,6079.0,0,3,2024-09-22,0.12,0
APP100925,22,Male,Delhi,Salaried,65500.0,657,Home Renovation,349000.0,36,12.95,11751.0,0,2,2024-02-14,0.18,0
APP104118,22,Female,Maharashtra,Business Owner,96500.0,649,Vehicle,327000.0,24,12.72,15503.0,2,1,2024-10-03,0.48,1
APP104950,59,Male,West Bengal,Salaried,49400.0,760,Education,255000.0,12,11.25,22567.0,1,1,2024-07-02,0.91,0
APP102115,39,Female,Karnataka,Business Owner,53700.0,722,Business Expansion,244000.0,84,12.73,4403.0,0,1,2024-11-10,0.08,0
APP104824,49,Male,Rajasthan,Self-Employed,42400.0,759,Personal,401000.0,48,11.96,10552.0,0,1,2024-07-21,0.25,0
APP101307,31,Male,West Bengal,Salaried,62500.0,746,Medical,267000.0,24,12.44,12624.0,1,1,2025-06-25,0.4,0
APP104767,41,Female,Karnataka,Salaried,56400.0,584,Personal,335000.0,48,14.69,9271.0,3,2,2025-08-11,0.66,0
APP101672,26,Female,Uttar Pradesh,Self-Employed,42700.0,671,Home Renovation,299000.0,60,13.37,6860.0,0,1,2024-07-13,0.16,1
APP101199,57,Male,Gujarat,Salaried,40500.0,654,Personal,521000.0,24,12.86,24735.0,0,2,2024-07-04,0.61,1
APP102229,52,Female,Delhi,Salaried,36800.0,679,Personal,280000.0,60,12.55,6307.0,1,0,2025-09-22,0.34,0
APP105946,48,Male,Tamil Nadu,Self-Employed,41100.0,695,Medical,146000.0,12,13.72,13090.0,1,2,2024-08-13,0.64,1
APP100293,51,Male,Uttar Pradesh,Self-Employed,12100.0,779,Home Renovation,488000.0,36,11.75,16150.0,1,1,2025-05-20,2.67,0
APP102690,34,Female,Maharashtra,Salaried,16200.0,690,Education,538000.0,48,12.56,14316.0,1,1,2024-12-17,1.77,1
APP104222,57,Male,Maharashtra,Salaried,52900.0,797,Medical,89000.0,36,11.8,2948.0,0,0,2025-07-06,0.06,0
APP102579,53,Female,Rajasthan,Business Owner,42100.0,632,Home Renovation,24000.0,48,13.67,652.0,1,4,2024-04-06,0.03,0
APP104882,22,Female,Uttar Pradesh,Salaried,69900.0,783,Personal,616000.0,12,11.72,54650.0,2,0,2025-12-27,2.35,1
APP100692,30,Male,Punjab,Salaried,37800.0,759,Business Expansion,101000.0,48,12.24,2672.0,0,2,2025-02-18,0.07,0
APP100686,37,Male,Uttar Pradesh,Self-Employed,59100.0,765,Home Renovation,249000.0,36,13.38,8435.0,3,1,2024-01-19,0.57,0
APP100817,58,Male,Telangana,Salaried,58900.0,587,Business Expansion,368000.0,48,13.88,10034.0,0,1,2024-09-15,0.17,1
APP100216,43,Female,Punjab,Salaried,43400.0,658,Personal,338000.0,36,12.75,11348.0,0,3,2024-05-11,0.26,0
APP103325,45,Female,West Bengal,Salaried,34800.0,810,Medical,484000.0,84,11.48,8410.0,0,1,2024-12-05,0.24,0
APP104248,51,Female,Maharashtra,Business Owner,67400.0,661,Business Expansion,391000.0,48,11.57,10214.0,2,0,2024-12-17,0.45,0
APP105400,45,Male,Maharashtra,Salaried,45300.0,485,Personal,436000.0,48,14.87,12105.0,0,2,2024-01-16,0.27,0
APP103889,41,Male,Uttar Pradesh,Business Owner,84900.0,524,Education,271000.0,12,13.45,24262.0,1,2,2025-11-11,0.57,0
APP105549,39,Female,West Bengal,Salaried,80100.0,733,Personal,141000.0,24,11.51,6605.0,0,2,2025-08-17,0.08,0
APP105771,42,Male,Gujarat,Self-Employed,29500.0,729,Education,438000.0,12,11.98,38912.0,1,3,2024-04-30,2.64,1
APP100478,33,Female,Tamil Nadu,Salaried,41300.0,695,Personal,132000.0,36,12.9,4441.0,0,1,2025-10-17,0.11,1
APP104933,40,Male,Karnataka,Business Owner,37500.0,734,Medical,172000.0,12,13.66,15416.0,0,2,2024-07-03,0.41,0
APP105363,33,Male,West Bengal,Salaried,19200.0,695,Business Expansion,516000.0,24,12.39,24384.0,0,0,2025-12-29,1.27,0
APP103198,26,Female,Telangana,Self-Employed,62700.0,582,Home Renovation,328000.0,12,13.14,29318.0,2,0,2024-05-03,1.4,1
APP100812,31,Male,Gujarat,Self-Employed,45300.0,619,Medical,464000.0,12,13.33,41515.0,1,0,2025-08-25,1.83,0
APP104346,52,Male,Rajasthan,Self-Employed,,725,Business Expansion,67000.0,36,13.25,2266.0,1,2,2024-06-07,0.05,0
APP100843,30,Female,Karnataka,Salaried,37000.0,553,Business Expansion,20000.0,24,13.9,959.0,1,0,2025-04-24,0.05,0
APP103056,52,Male,Delhi,Salaried,61700.0,822,Vehicle,238000.0,24,10.53,11041.0,1,3,2024-09-01,0.36,0
APP102375,44,Male,Gujarat,Salaried,12000.0,652,Vehicle,136000.0,60,13.65,3140.0,0,1,2024-01-05,0.26,0
APP104069,38,Female,Telangana,Self-Employed,12000.0,686,Business Expansion,383000.0,60,12.36,8589.0,1,1,2025-01-19,1.43,1
APP102032,38,Male,Maharashtra,Salaried,62700.0,447,Medical,93000.0,36,15.89,3265.0,1,1,2025-06-11,0.1,1
APP100967,25,Female,Rajasthan,Self-Employed,36100.0,486,Education,292000.0,36,16.15,10287.0,0,0,2024-12-07,0.28,1
APP105449,38,Male,West Bengal,Self-Employed,51500.0,620,Medical,262000.0,60,14.92,6222.0,0,1,2025-01-04,0.12,0
APP105293,23,Female,Telangana,Salaried,44900.0,758,Business Expansion,428000.0,36,10.56,13923.0,2,2,2024-08-31,0.93,0
APP100972,29,Male,Maharashtra,Salaried,12000.0,716,Personal,238000.0,60,11.74,5263.0,1,2,2025-06-02,0.88,0
APP101896,46,Male,West Bengal,Salaried,37000.0,683,Personal,207000.0,84,13.77,3853.0,2,1,2025-03-31,0.31,0
APP104342,36,Male,Uttar Pradesh,Business Owner,60400.0,624,Medical,439000.0,36,14.68,15149.0,0,0,2024-12-08,0.25,1
APP102704,42,Male,Delhi,Self-Employed,60800.0,533,Personal,20000.0,24,12.3,944.0,0,1,2025-05-03,0.02,0
APP105938,24,Male,Maharashtra,Business Owner,92700.0,703,Home Renovation,341000.0,12,14.82,30749.0,0,0,2024-08-10,0.33,0
APP105001,51,Male,Telangana,Salaried,32600.0,788,Vehicle,20000.0,36,9.83,644.0,3,0,2025-05-10,0.08,1
APP103374,47,Male,Punjab,Salaried,50300.0,741,Home Renovation,213000.0,24,11.87,10014.0,0,0,2024-12-19,0.2,0
APP104954,44,Male,Tamil Nadu,Salaried,34000.0,650,Personal,252000.0,24,11.6,11815.0,0,2,2025-10-02,0.35,0
APP104999,34,Female,Delhi,Business Owner,52100.0,718,Education,375000.0,60,10.56,8071.0,1,0,2025-01-30,0.31,0
APP105259,45,Male,Maharashtra,Salaried,31400.0,795,Business Expansion,413000.0,48,10.82,10638.0,1,1,2024-04-03,0.68,0
APP102951,26,Female,Karnataka,Salaried,32200.0,729,Personal,20000.0,84,11.31,346.0,0,1,2025-03-25,0.01,0
APP101345,49,Male,Uttar Pradesh,Business Owner,32800.0,674,Personal,175000.0,60,11.81,3876.0,1,0,2024-02-29,0.24,1
APP100125,57,Male,Tamil Nadu,Business Owner,57900.0,676,Business Expansion,370000.0,48,13.35,9991.0,1,4,2025-09-19,0.35,0
APP100975,42,Female,Telangana,Salaried,37400.0,704,Vehicle,276000.0,84,13.02,5024.0,2,1,2025-03-22,0.4,0
APP105102,47,Female,Gujarat,Business Owner,,684,Home Renovation,523000.0,24,12.87,24832.0,0,1,2025-09-07,0.32,0
APP100509,32,Female,Delhi,Self-Employed,65200.0,576,Vehicle,205000.0,24,14.17,9859.0,0,1,2024-11-28,0.15,1
APP100122,52,Male,Rajasthan,Self-Employed,,706,Business Expansion,245000.0,84,13.83,4568.0,1,3,2025-02-07,0.2,1
APP105389,33,Male,Delhi,Business Owner,16400.0,716,Personal,406000.0,48,12.36,10763.0,0,2,2025-07-07,0.66,0
APP105778,50,Female,Maharashtra,Salaried,28400.0,719,Education,188000.0,24,11.67,8821.0,0,1,2025-06-03,0.31,1
APP101710,40,Male,Karnataka,Self-Employed,70500.0,689,Vehicle,141000.0,24,14.42,6798.0,0,2,2024-02-25,0.1,1
APP102100,22,Male,Uttar Pradesh,Salaried,62400.0,575,Medical,20000.0,36,14.13,685.0,2,2,2025-12-25,0.03,0
APP100869,55,Male,Maharashtra,Self-Employed,44300.0,711,Home Renovation,168000.0,84,13.28,3082.0,0,1,2025-10-25,0.07,0
APP105440,26,Male,Telangana,Salaried,74400.0,842,Personal,260000.0,60,9.33,5439.0,1,2,2025-07-10,0.15,0
APP101030,49,Male,Delhi,Self-Employed,28300.0,562,Medical,111000.0,36,15.07,3852.0,0,4,2025-03-16,0.14,1
APP103463,52,Male,Maharashtra,Salaried,46000.0,602,Business Expansion,364000.0,48,14.86,10105.0,0,1,2025-11-21,0.22,0
APP104852,29,Female,Telangana,Self-Employed,47100.0,424,Personal,594000.0,48,16.06,16852.0,1,4,2024-10-18,0.72,1
APP101998,43,Male,West Bengal,Salaried,32000.0,691,Education,20000.0,36,14.62,690.0,0,1,2025-11-05,0.02,0
APP103590,56,Female,Maharashtra,Salaried,63500.0,673,Personal,316000.0,84,12.74,5704.0,0,1,2025-07-15,0.09,0
APP101156,46,Female,Telangana,Salaried,40500.0,759,Personal,303000.0,48,11.74,7941.0,0,1,2024-12-24,0.2,0
APP103156,50,Male,West Bengal,Salaried,,734,Home Renovation,319000.0,12,10.22,28078.0,2,0,2025-08-21,1.83,0
APP104428,50,Male,Rajasthan,Salaried,16900.0,686,Home Renovation,328000.0,24,14.98,15901.0,1,4,2024-10-16,1.88,1
APP101575,54,Male,Karnataka,Salaried,43200.0,566,Home Renovation,167000.0,24,14.26,8039.0,2,0,2024-02-15,0.56,1
APP105637,38,Female,Uttar Pradesh,Self-Employed,34000.0,586,Education,172000.0,60,13.37,3946.0,0,0,2024-07-08,0.12,0
APP100061,51,Male,Karnataka,Salaried,49700.0,867,Personal,177000.0,36,9.0,5629.0,3,0,2024-11-21,0.45,1
APP100472,-55,Male,Gujarat,Self-Employed,16800.0,678,Medical,192000.0,60,13.51,4419.0,2,2,2024-07-25,0.79,1
APP103454,49,Male,Maharashtra,Salaried,44100.0,759,Home Renovation,152000.0,48,12.82,4064.0,2,0,2025-08-15,0.28,0
APP100865,31,Female,Gujarat,Salaried,43400.0,711,Vehicle,223000.0,48,12.49,5926.0,0,2,2025-03-07,0.14,1
APP103583,24,Female,West Bengal,Salaried,69500.0,648,Personal,122000.0,36,12.46,4079.0,1,0,2025-02-10,0.12,0
APP105712,38,Female,Uttar Pradesh,Salaried,53500.0,551,Medical,20000.0,48,14.54,552.0,1,3,2024-08-26,0.02,1
APP103614,23,Male,Tamil Nadu,Salaried,19700.0,675,Personal,520000.0,48,14.02,14215.0,1,2,2024-11-29,1.44,1
APP104837,39,Female,Maharashtra,Salaried,58500.0,678,Education,53000.0,24,14.97,2569.0,0,0,2025-01-10,0.04,0
APP105810,27,Male,Delhi,Self-Employed,27700.0,772,Education,117000.0,12,13.0,10450.0,0,0,2025-03-19,0.38,0
APP103388,50,Male,Delhi,Self-Employed,52700.0,622,Vehicle,411000.0,36,13.75,13997.0,0,3,2025-01-27,0.27,0
APP102180,29,Male,West Bengal,Business Owner,30000.0,797,Personal,451000.0,36,11.24,14816.0,0,1,2024-04-01,0.49,0
APP104743,53,Male,Maharashtra,Self-Employed,12000.0,734,Medical,462000.0,24,13.17,22001.0,1,0,2024-07-26,3.67,1
APP103281,30,Female,Maharashtra,Self-Employed,46600.0,674,Home Renovation,315000.0,36,11.4,10372.0,0,1,2025-05-06,0.22,0
APP104974,34,Female,Maharashtra,Salaried,50500.0,465,Personal,115000.0,48,14.95,3198.0,4,0,2024-03-01,0.32,0
APP101628,50,Male,Tamil Nadu,Salaried,61200.0,769,Personal,20000.0,12,11.76,1775.0,0,1,2024-08-10,0.03,0
APP102438,26,Female,Telangana,Salaried,73500.0,585,Vehicle,326000.0,48,14.91,9058.0,0,5,2025-12-20,0.12,0
APP101149,26,Male,West Bengal,Self-Employed,51500.0,783,Business Expansion,385000.0,60,10.86,8344.0,1,0,2025-01-30,0.32,0
APP101160,21,Male,Tamil Nadu,Self-Employed,42100.0,531,Home Renovation,223000.0,36,16.11,7852.0,0,4,2025-12-02,0.19,0
APP100256,53,Male,Tamil Nadu,Salaried,20600.0,765,Education,133000.0,36,12.26,4434.0,0,2,2025-10-24,0.22,0
APP102598,33,Male,Tamil Nadu,Self-Employed,47900.0,748,Vehicle,42000.0,48,10.64,1078.0,2,2,2025-08-12,0.07,0
APP104729,42,Male,Uttar Pradesh,Salaried,50600.0,614,Medical,184000.0,24,11.42,8612.0,0,1,2024-01-28,0.17,0
APP105405,43,Female,Maharashtra,Business Owner,,690,Personal,23000.0,24,12.46,1088.0,1,3,2024-05-02,0.05,0
APP104873,55,Male,Delhi,Salaried,42400.0,540,Vehicle,226000.0,12,14.23,20316.0,0,0,2024-12-10,0.48,0
APP101105,58,Male,Tamil Nadu,Salaried,38300.0,668,Education,217000.0,60,13.09,4947.0,0,2,2025-11-06,0.13,1
APP105877,27,Male,Rajasthan,Self-Employed,31800.0,613,Personal,21000.0,36,13.96,717.0,0,1,2024-03-07,0.02,0
APP103407,31,Male,Rajasthan,Self-Employed,20400.0,581,Vehicle,40000.0,60,15.17,955.0,1,0,2024-07-30,0.09,0
APP100557,41,Female,Maharashtra,Self-Employed,60400.0,750,Vehicle,172000.0,60,12.39,3860.0,2,1,2024-12-24,0.19,1
APP101850,39,Female,Gujarat,Salaried,89300.0,661,Personal,72000.0,24,12.58,3409.0,0,2,2025-08-28,0.04,0
APP102088,52,Male,Maharashtra,Salaried,14100.0,846,Personal,429000.0,24,9.81,19759.0,0,1,2024-01-09,1.4,1
APP102899,29,Male,Uttar Pradesh,Self-Employed,48500.0,679,Vehicle,504000.0,48,12.18,13317.0,0,0,2024-12-05,0.27,0
APP103220,50,Male,Uttar Pradesh,Salaried,30400.0,639,Education,420000.0,12,14.23,37756.0,0,0,2024-10-07,1.24,1
APP100261,27,Female,Rajasthan,Self-Employed,60900.0,620,Personal,186000.0,48,10.38,4751.0,0,0,2024-04-25,0.08,0
APP105063,28,Female,Telangana,Self-Employed,31900.0,747,Education,355000.0,24,13.18,16907.0,3,0,2025-03-17,2.12,1
APP100627,26,Male,Gujarat,Salaried,28800.0,599,Home Renovation,20000.0,24,13.24,953.0,3,0,2025-10-22,0.13,0
APP101889,29,Female,Tamil Nadu,Salaried,45400.0,613,Vehicle,228000.0,12,14.36,20510.0,0,0,2024-11-24,0.45,0
APP103042,29,Male,Telangana,Salaried,63300.0,701,Education,20000.0,36,11.93,664.0,0,0,2025-11-17,0.01,0
APP104305,44,Female,Delhi,Self-Employed,46300.0,617,Education,330000.0,36,14.86,11417.0,3,2,2025-01-09,0.99,0
APP102078,33,Male,Gujarat,Salaried,62400.0,583,Medical,151000.0,48,14.76,4184.0,1,1,2025-08-09,0.13,1
APP103585,41,Male,Karnataka,Salaried,33900.0,658,Vehicle,166000.0,24,12.35,7841.0,0,0,2024-06-16,0.23,0
APP104304,30,Male,West Bengal,Self-Employed,59300.0,785,Medical,493000.0,48,10.83,12701.0,1,0,2025-02-27,0.43,1
APP101606,45,Female,Delhi,Self-Employed,35000.0,642,Vehicle,20000.0,24,13.48,955.0,2,1,2025-03-01,0.08,0
APP101020,27,Female,Punjab,Salaried,38400.0,612,Personal,211000.0,12,12.86,18832.0,4,1,2024-08-14,2.45,0
APP100608,30,Female,Telangana,Salaried,36500.0,709,Education,20000.0,48,11.59,523.0,0,3,2024-02-03,0.01,0
APP101403,-49,Female,Delhi,Self-Employed,65400.0,601,Personal,175000.0,84,14.29,3308.0,0,1,2024-06-24,0.05,0
APP104968,41,Female,Karnataka,Salaried,,572,Personal,242000.0,36,15.65,8466.0,0,1,2024-07-28,0.18,0
APP103254,29,Female,Gujarat,Self-Employed,75200.0,799,Home Renovation,378000.0,60,13.19,8637.0,0,1,2025-10-04,0.11,0
APP102096,49,Male,Uttar Pradesh,Salaried,47300.0,636,Education,264000.0,84,12.17,4684.0,0,0,2024-11-23,0.1,0
APP100209,53,Male,Uttar Pradesh,Self-Employed,46600.0,702,Personal,399000.0,24,11.8,18745.0,2,0,2024-11-29,1.21,0
APP103798,40,Male,Punjab,Self-Employed,22900.0,679,Personal,168000.0,24,13.81,8051.0,0,0,2025-07-20,0.35,0
APP103539,25,Female,Telangana,Salaried,35100.0,616,Personal,287000.0,36,12.88,9654.0,1,0,2025-03-03,0.55,1
APP100153,28,Male,Delhi,Salaried,35900.0,544,Vehicle,96000.0,36,13.6,3262.0,0,0,2025-04-02,0.09,1
APP101590,27,Female,Uttar Pradesh,Business Owner,83200.0,681,Personal,161000.0,48,12.96,4316.0,1,1,2024-10-09,0.1,0
APP102442,45,Male,Karnataka,Salaried,45400.0,786,Home Renovation,198000.0,12,11.08,17507.0,2,0,2025-05-16,1.16,0
APP101147,47,Female,Tamil Nadu,Salaried,56300.0,687,Vehicle,316000.0,48,11.33,8218.0,0,1,2025-04-24,0.15,0
APP103427,50,Male,Telangana,Salaried,60700.0,533,Home Renovation,319000.0,12,16.36,28998.0,0,1,2024-10-22,0.48,1
APP101967,23,Male,Gujarat,Self-Employed,59600.0,757,Personal,530000.0,48,12.23,14017.0,1,1,2025-03-10,0.47,0
APP103206,47,Male,Telangana,Salaried,51300.0,661,Vehicle,267000.0,24,14.42,12872.0,1,0,2025-09-27,0.5,0
APP102433,59,Male,Delhi,Self-Employed,12000.0,740,Vehicle,135000.0,60,12.12,3011.0,1,2,2024-05-07,0.5,1
APP101633,57,Male,Tamil Nadu,Salaried,31400.0,640,Personal,53000.0,36,13.28,1793.0,0,3,2024-08-31,0.06,0
APP103292,46,Male,Rajasthan,Business Owner,59800.0,680,Education,586000.0,36,12.65,19646.0,1,0,2025-07-10,0.66,1
APP100597,40,Female,Maharashtra,Self-Employed,32600.0,678,Medical,200000.0,24,13.15,9522.0,0,1,2025-11-12,0.29,0
APP103137,39,Male,Gujarat,Business Owner,62600.0,519,Personal,390000.0,48,14.68,10791.0,0,1,2024-04-02,0.17,0
APP101656,28,Male,Karnataka,Self-Employed,36100.0,742,Education,207000.0,36,11.1,6787.0,0,2,2024-03-30,0.19,0
APP104776,36,Female,West Bengal,Business Owner,49500.0,656,Personal,127000.0,36,13.26,4295.0,0,1,2025-09-25,0.09,0
APP105166,47,Male,Tamil Nadu,Salaried,48000.0,714,Medical,490000.0,36,11.87,16245.0,0,0,2025-10-04,0.34,1
APP103297,36,Female,Punjab,Self-Employed,12000.0,699,Business Expansion,364000.0,60,12.24,8141.0,0,0,2024-05-18,0.68,1
APP101565,53,Male,Maharashtra,Self-Employed,62300.0,734,Personal,192000.0,24,11.91,9030.0,1,1,2025-03-20,0.29,0
APP101518,34,Male,Maharashtra,Salaried,51100.0,612,Home Renovation,266000.0,84,15.13,5152.0,0,0,2024-06-19,0.1,0
APP105067,55,Female,Delhi,Salaried,50600.0,558,Medical,156000.0,12,12.74,13914.0,2,3,2024-03-23,0.82,1
APP104317,38,Male,Uttar Pradesh,Self-Employed,15200.0,601,Home Renovation,383000.0,24,17.84,19091.0,0,0,2024-12-30,1.26,0
APP100225,32,Male,Maharashtra,Salaried,15800.0,688,Personal,170000.0,60,13.8,3938.0,1,2,2025-07-30,0.5,1
APP105355,25,Male,Telangana,Self-Employed,57400.0,765,Business Expansion,213000.0,36,10.91,6964.0,1,0,2024-08-07,0.24,1
APP102517,22,Male,Gujarat,Business Owner,73500.0,708,Business Expansion,45000.0,24,13.26,2145.0,0,0,2024-07-10,0.03,0
APP105055,23,Female,Rajasthan,Salaried,51800.0,805,Education,332000.0,12,9.18,29062.0,5,0,2024-04-08,3.37,0
APP102393,53,Male,Delhi,Self-Employed,54600.0,742,Personal,431000.0,24,13.8,20653.0,0,2,2025-07-16,0.38,0
APP101760,24,Female,Delhi,Salaried,67200.0,809,Home Renovation,333000.0,12,12.3,29633.0,2,0,2024-06-19,1.32,1
APP101360,28,Male,Karnataka,Self-Employed,30200.0,720,Education,174000.0,12,12.83,15527.0,3,2,2025-04-22,2.06,1
APP103304,57,Male,Delhi,Business Owner,122900.0,866,Medical,267000.0,84,10.41,4489.0,2,1,2025-11-26,0.11,0
APP102324,54,Male,Maharashtra,Self-Employed,14400.0,678,Personal,356000.0,60,12.38,7988.0,1,1,2025-03-22,1.11,0
APP103558,43,Female,Delhi,Business Owner,43800.0,525,Home Renovation,284000.0,36,14.15,9727.0,0,0,2024-01-05,0.22,0
